sample_idx,time_sec,wall_c,wall_energy,tt_mean_product,dd_mean_product,td_mean_product,tt_sign_agree,dd_sign_agree,tt_var_across,dd_var_across
1250,0.15625,-1267.910472972973,1607596.967474548,44681.94216445034,30389.42770948207,-71239.1542075136,0.56,0.6,4789656.743972996,5377924.21654171
1251,0.156375,-1250.910472972973,1564777.0113934667,81995.76335880933,-33637.31696153799,-26151.582381492604,0.54,0.5466666666666666,5283955.291062423,5920737.651631649
1252,0.1565,-1025.910472972973,1052492.298555629,-32345.684619424028,1700.626908919694,4542.610082666558,0.52,0.5733333333333334,4935652.869265875,5285400.189103533
1253,0.156625,-1025.910472972973,1052492.298555629,-2624.558972075327,983.7467727869363,-33734.7557191953,0.5133333333333333,0.54,5308404.623870783,5062451.000807235
1254,0.15675,-1073.910472972973,1153283.7039610343,-33310.46677227489,-32153.133084489786,-2496.3273153814885,0.5066666666666667,0.52,5338013.948562874,5233614.619196043
1255,0.156875,-1267.910472972973,1607596.967474548,-19801.665542182363,-34092.46793151803,6061.600967441351,0.5066666666666667,0.5133333333333333,5590342.1040309835,5429400.161745773
1256,0.157,-1620.910472972973,2627350.761393467,62931.97071073492,-16920.940533851866,45190.62515622517,0.5533333333333333,0.54,6050769.764260043,5504419.743582339
1257,0.157125,-1894.910472972973,3590685.700582656,-11741.917654099667,28598.287394922434,-38729.83411969078,0.5266666666666666,0.5266666666666666,5343239.484714971,5132494.454446358
1258,0.15725,-2168.910472972973,4704172.639771845,-37756.39247924026,-34358.5735700391,217.3670002791728,0.5066666666666667,0.5266666666666666,5725411.436432002,5170945.765632041
1259,0.157375,-2199.910472972973,4839606.089096169,-35155.95207211162,-26063.962706564897,-5161.682285561674,0.52,0.52,5766754.982105959,5124658.562237035
1260,0.1575,-2136.910472972973,4566386.369501575,41082.65920072829,-30704.19409567549,-10857.023208849945,0.5733333333333334,0.5066666666666667,5291936.505666446,4837173.446887406
1261,0.157625,-1974.910472972973,3900271.3762583314,32112.115628565578,100520.54638010894,-94640.9673695256,0.5666666666666667,0.5533333333333333,5284000.458598969,4873820.92720892
1262,0.15775,-1797.910472972973,3232482.068825899,84452.62304007773,-14474.377727092153,-51789.254411477574,0.5666666666666667,0.52,5636178.804340609,5468119.96716297
1263,0.157875,-1669.910472972973,2788600.987744818,-27878.340825029,-34224.820299678155,396.6928541080055,0.5333333333333333,0.5,4801613.025133644,5139435.151879694
1264,0.158,-1845.910472972973,3407385.4742313046,-24446.949279500237,-33965.13556964608,5066.896034423317,0.5333333333333333,0.54,5289738.454079108,5450753.387667685
1265,0.158125,-2022.910472972973,4092166.781663737,19764.153614931096,-24503.872650062025,-23522.63447755871,0.5133333333333333,0.5133333333333333,5308989.01753152,5180313.34051837
1266,0.15825,-2521.910472972973,6360032.433690764,25386.41936576246,3923.169923037848,-45729.33310494604,0.5066666666666667,0.5266666666666666,5760816.568951865,4328700.0007245485
1267,0.158375,-3085.910472972973,9522843.447204277,12865.885773495736,25297.940316592467,-54368.66567966078,0.5733333333333334,0.5466666666666666,5771606.10302161,4841160.531668832
1268,0.1585,-3825.910472972973,14637590.947204277,146649.97302405495,-28164.943881756855,31739.09606033925,0.58,0.5333333333333333,5494295.524248525,5049199.673313129
1269,0.158625,-4453.910472972973,19837318.501258336,31231.948428886,24174.836960766865,66050.2631545134,0.5666666666666667,0.5133333333333333,5776249.282046396,5757098.093150783
1270,0.15875,-5225.910472972973,27310140.271528605,86946.44737241346,-37101.632516529244,-1762.5268709370139,0.56,0.5,4717086.710787554,5569180.688056008
1271,0.158875,-5659.910472972973,32034586.562069148,19978.271774221335,-31460.33120958803,-4966.323999000112,0.5333333333333333,0.5466666666666666,5130575.870791151,4787331.556158979
1272,0.159,-5097.910472972973,25988691.190447524,246834.80945162053,-8337.303218445879,84760.55977122519,0.6,0.5533333333333333,4650548.030217356,5129298.461203875
1273,0.159125,-3873.910472972973,15007182.352609683,232119.28398290972,-21310.13128933897,-62415.10935677781,0.6133333333333333,0.5266666666666666,5206805.112893273,5386468.330734224
1274,0.15925,-542.910472972973,294751.78166373726,-28324.03060911509,-39665.75840866296,1141.9897520359289,0.5066666666666667,0.5066666666666667,4781717.489165482,6004904.942033726
1275,0.159375,2707.089527027027,7328333.707339413,9199.63789327319,-30754.118166145297,-12750.607291342443,0.5466666666666666,0.5066666666666667,4635895.4337802045,5221179.7764443625
1276,0.1595,6666.089527027027,44436749.582339406,242467.17881929636,-6339.39464020656,-82343.23926071182,0.5733333333333334,0.54,5263373.3734577885,4615251.28032383
1277,0.159625,9176.089527027027,84200619.00801508,625173.5404576054,-9187.474946815179,-136654.0362834746,0.6533333333333333,0.5333333333333333,4753087.757823983,5642569.475571878
1278,0.15975,10222.089527027027,104491114.29855563,520672.63841519086,-33192.690283020565,63173.73133060944,0.64,0.5066666666666667,4828980.568267299,6061694.346002684
1279,0.159875,9080.089527027027,82448025.81882589,984179.3124117134,-32381.132008245764,-43126.95411365475,0.6733333333333333,0.5266666666666666,6027945.717491497,5129523.852354031
1280,0.16,6280.089527027027,39439524.46747454,113369.70948363541,208699.4522495386,189311.16831202083,0.5866666666666667,0.6,5024269.7332979515,5298858.322470119
1281,0.160125,2160.089527027027,4665986.764771845,-26688.9395310269,2335.2952128377005,19385.5240527116,0.5133333333333333,0.5066666666666667,5549779.557830637,5117408.773921236
1282,0.16025,-1910.910472972973,3651578.835717791,313543.8959898635,-36179.69911194007,-1368.9637070181568,0.6066666666666667,0.5133333333333333,5389619.274899835,5427759.243336106
1283,0.160375,-5112.910472972973,26141853.504636712,134106.24705077967,-12206.177167626616,63646.50895322212,0.5866666666666667,0.52,5244063.689699282,5424962.640112511
1284,0.1605,-7011.910472972973,49166888.48098807,464534.37010374543,17077.19786834901,160161.51809455856,0.64,0.52,5067703.798497667,5159892.51386032
1285,0.160625,-6528.910472972973,42626671.96409617,161881.75027222605,-30620.826478467676,-36747.77867707815,0.56,0.5066666666666667,5621696.943806661,5609176.1391711
1286,0.16075,-5128.910472972973,26305722.63977185,70158.61297408216,-27588.54194397342,32349.587107801697,0.56,0.52,5801690.055631833,5580575.931564534
1287,0.160875,-2087.910472972973,4359370.143150223,36562.06325263594,-36068.60302227321,-6677.515196747866,0.5533333333333333,0.5066666666666667,5510400.388659588,5501539.537521211
1288,0.161,776.089527027027,602314.9539610344,-30603.658573502304,-20925.34057986436,7083.561934558448,0.5133333333333333,0.5533333333333333,5327849.8477064455,4670033.274876101
1289,0.161125,3383.089527027027,11445294.747879954,149890.48471895806,27991.733765138375,-113101.13735101216,0.5533333333333333,0.56,5529404.384729298,6075657.132157225
1290,0.16125,4912.089527027027,24128623.521528598,127461.16236812054,-4016.469336258373,68418.90758134521,0.5866666666666667,0.5466666666666666,5211092.7543684235,4931473.65817754
1291,0.161375,5492.089527027027,30163047.37287995,-18291.860216467427,-39849.59992368807,6418.831698267158,0.5533333333333333,0.5266666666666666,5166285.5823404,6360114.499129833
1292,0.1615,4847.089527027027,23494276.883015085,-30320.00218771718,-35995.05982014491,2509.1110084773704,0.5266666666666666,0.5066666666666667,5412945.282820658,5563028.766030795
1293,0.161625,3737.089527027027,13965838.133015089,28005.243554165565,-25011.950645134337,-26122.898675081175,0.5466666666666666,0.54,5486991.289511211,5336689.729306236
1294,0.16175,2209.089527027027,4880076.538420495,143709.64214652297,-20020.729517617536,-46293.08795045655,0.6133333333333333,0.5133333333333333,5471403.613162093,4787144.226394936
1295,0.161875,680.089527027027,462521.76477184525,-2299.62340861928,29751.324642458665,-50881.26769667279,0.5866666666666667,0.58,6046968.550514533,5753027.498059183
1296,0.162,-317.91047297297297,101067.06882589938,21575.33446972888,-34674.10214867142,-13680.350500711842,0.5066666666666667,0.5066666666666667,5210119.635068617,5699660.2523368
1297,0.162125,-1331.910472972973,1773985.5080150885,-1845.501387094454,5576.116903357239,-39599.7152760722,0.5266666666666666,0.52,5612101.683119134,5776752.895073063
1298,0.16225,-1492.910472972973,2228781.680312386,118226.23474559186,-25800.718609733176,-40906.64177499106,0.6133333333333333,0.5133333333333333,6084470.948594558,5450836.994153718
1299,0.162375,-1588.910472972973,2524636.4911231967,-13942.787050496052,945.5952159818654,-28862.289475877005,0.5133333333333333,0.5333333333333333,5380992.558809567,5555923.28635503
1300,0.1625,-1153.910472972973,1331509.37963671,-35690.6264903352,-34939.43636026223,606.1448956845784,0.54,0.5133333333333333,5412899.064929579,5380309.24950335
1301,0.162625,-526.910472972973,277634.6465286021,-20706.790178950007,-28555.659041228428,8518.523891120005,0.54,0.5266666666666666,5267560.396496578,5038697.68000413
1302,0.16275,390.08952702702703,152169.83909616966,-37826.61758121134,-37651.67211738173,-39.829541657763556,0.5133333333333333,0.5066666666666667,5674166.35375019,5853222.460616319
1303,0.162875,1179.089527027027,1390252.1127448184,-32048.14111431491,-39243.33770722999,240.89898217106602,0.5,0.52,5025452.398490499,5892483.883980942
1304,0.163,2128.089527027027,4528765.0350421155,-33316.005491907265,44582.682556963715,19096.406189948837,0.54,0.5533333333333333,5656943.068305027,5753250.931761796
1305,0.163125,2547.089527027027,6487665.058690765,15435.28555198903,16379.061513792994,51589.925664663555,0.5333333333333333,0.52,4895257.914031402,5848222.004521181
1306,0.16325,2707.089527027027,7328333.707339413,167511.46132573576,9722.345817741312,95543.26234915302,0.5733333333333334,0.54,5825579.009694596,5177394.063658674
1307,0.163375,2562.089527027027,6564302.744501576,-31242.05407389531,-30224.586730659455,5941.836211495385,0.5333333333333333,0.5066666666666667,5469017.433247379,5548588.270400768
1308,0.1635,1758.089527027027,3090878.785042116,90671.96739693118,-28773.314201818554,28693.267314378252,0.5666666666666667,0.5066666666666667,5464770.250217992,5287609.060308867
1309,0.163625,1130.089527027027,1277102.3390961697,-35291.024816080426,-33426.85741770219,-52.28739949560128,0.52,0.5133333333333333,5313944.041241817,5017060.3231869135
1310,0.16375,406.08952702702703,164908.7039610345,-28401.45049230026,-17412.708651996876,9050.81568136026,0.52,0.54,4851112.602089207,5731137.90934463
1311,0.163875,-59.91047297297297,3589.2647718453245,-33703.79436330214,-12563.112990650934,-8073.65456716829,0.5066666666666667,0.5266666666666666,5476010.515838586,5372795.741674277
1312,0.164,-76.91047297297297,5915.220852926405,-30675.921481447145,-7561.7502626443975,12967.941625474374,0.5333333333333333,0.5466666666666666,5541583.700222495,5158711.777405729
1313,0.164125,262.08952702702703,68690.92017725074,-33361.785977910054,12869.684792407188,887.643813552438,0.52,0.56,5006607.6658811215,5646367.116580405
1314,0.16425,616.089527027027,379566.3053123858,66153.15776917264,-18260.731970063327,41201.20701334217,0.5666666666666667,0.5266666666666666,5144939.204075481,5273942.467189723
1315,0.164375,1452.089527027027,2108563.9945015754,-32874.50229123007,-11462.818058581317,7564.347154873776,0.5066666666666667,0.5333333333333333,5316097.795027775,5064084.270602567
1316,0.1645,1726.089527027027,2979385.0553123862,-29993.11624101545,14346.659991451963,4974.022299648544,0.5066666666666667,0.5733333333333334,4577106.618464046,4972086.317669648
1317,0.164625,1984.089527027027,3936611.2512583323,82124.07765045317,-4503.16982325874,-58149.67275584698,0.5266666666666666,0.52,5250226.262432938,5005935.480349223
1318,0.16475,1903.089527027027,3621749.7478799536,91519.59227428173,9740.313836122086,-71611.12167742354,0.5733333333333334,0.56,4882607.535074874,4738848.107410569
1319,0.164875,1291.089527027027,1666912.1667988724,-27789.973394470915,-34259.73028026945,5030.424883897791,0.5066666666666667,0.52,5209566.646257141,5685864.244035965
1320,0.165,728.089527027027,530114.3593664399,5762.12966275756,45307.8907031939,-57247.10641104224,0.5466666666666666,0.58,5186016.356294511,5391189.822665115
1321,0.165125,-28.910472972972972,835.8154475210007,45265.360808927144,-9194.705832025951,45362.949807876736,0.5533333333333333,0.56,5357164.966815006,5190892.313421054
1322,0.16525,-655.910472972973,430218.54855562915,25191.905834412366,-29123.687656894403,-25576.916371042156,0.5533333333333333,0.52,6138550.221694923,5852723.847691872
1323,0.165375,-848.910472972973,720648.9911231968,-25904.389610717357,-4783.998798075859,-15578.2892314926,0.5266666666666666,0.52,5189634.143802218,4905077.881504222
1324,0.1655,-783.910472972973,614515.6296367103,65318.86314262326,-28244.437077657494,-29783.382218144226,0.5666666666666667,0.5533333333333333,5378134.196395723,5551812.474545064
1325,0.165625,-558.910472972973,312380.9167988724,-31256.867738082965,-14869.059569374063,12780.551826720599,0.52,0.56,5996956.437389041,5039234.320982726
1326,0.16575,148.08952702702703,21930.50801508857,-11653.763930748797,-34308.886877947676,-7945.4831128139285,0.5066666666666667,0.5,4700796.871820449,5627392.828822832
1327,0.165875,406.08952702702703,164908.7039610345,-33656.276676350135,-35166.7819943997,1022.9408610449393,0.5133333333333333,0.52,5224532.647903885,5408721.807259106
1328,0.166,873.089527027027,762285.3222042776,-36498.198346372475,-10401.304430308817,2100.736497816707,0.5133333333333333,0.5733333333333334,5496508.278785623,6119485.281541861
1329,0.166125,1050.089527027027,1102688.0147718454,-37332.40209523879,-31588.75718467722,-1083.4035277989035,0.5066666666666667,0.5133333333333333,5687436.609858811,5039875.454899833
1330,0.16625,889.089527027027,790480.1870691426,15879.180662243522,3771.7621967243404,-41982.4857879641,0.5333333333333333,0.5333333333333333,5053596.833695921,4767709.42054996
1331,0.166375,647.089527027027,418724.85598806146,-9745.034485860964,-34256.67330412215,-8910.294599045155,0.54,0.5133333333333333,5759917.6912043905,5554108.912681435
1332,0.1665,197.08952702702703,38844.281663737216,-33004.5183209175,14303.099606875947,-13753.87162377486,0.5066666666666667,0.5466666666666666,5519563.235395304,5336360.926932602
1333,0.166625,-477.91047297297297,228398.42017725072,-17297.267562679408,-34545.990304636085,7745.207487681598,0.52,0.5466666666666666,5224736.485961384,5695077.356947717
1334,0.16675,-897.910472972973,806243.2174745481,-34630.891073713894,339043.22526383825,42898.864708702626,0.5,0.62,5928874.593625574,5537856.967622487
1335,0.166875,-1427.910472972973,2038928.3188258992,-31275.295435827695,23646.143909191782,8435.964971059953,0.52,0.54,4859459.22146066,5974826.438251912
1336,0.167,-1717.910472972973,2951216.3931502234,70618.78406226773,-34443.26701199448,-16274.640340546654,0.56,0.54,5272114.313570673,5542125.963051476
1337,0.167125,-1685.910472972973,2842294.122879953,-34174.95273642024,-35087.629423597355,-1145.4678049010072,0.5066666666666667,0.5,5701036.817536027,5314505.728800919
1338,0.16725,-1701.910472972973,2896499.2580150883,32102.603297166977,-24547.569194955955,-28611.972760126213,0.5533333333333333,0.5133333333333333,5322829.461930371,5498974.256937138
1339,0.167375,-1331.910472972973,1773985.5080150885,-29624.72295789675,48475.751392110935,23506.07232490378,0.5466666666666666,0.54,5437671.359879126,5236193.771084302
1340,0.1675,-1009.910472972973,1019919.1634204941,8129.868163724863,134966.00994577198,88525.86690984371,0.5266666666666666,0.5533333333333333,5636477.181243992,5474140.297089201
1341,0.167625,-848.910472972973,720648.9911231968,79413.73152284582,17039.01647298043,-76297.28838662777,0.58,0.5266666666666666,5617206.079010995,4916149.8524674
1342,0.16775,-735.910472972973,541564.2242313048,13454.3403185408,5447.964013158225,45980.82681942336,0.5466666666666666,0.58,5557419.355981069,5462242.754165964
1343,0.167875,-961.910472972973,925271.7580150886,34437.43749624188,-38336.32677352781,-4909.453562708791,0.5466666666666666,0.5066666666666667,5141245.115677238,5803065.5726193115
1344,0.168,-1315.910472972973,1731620.3728799534,27930.578843330568,131336.21659771603,104457.53738469357,0.5466666666666666,0.5933333333333334,5606833.852073395,5360351.767766087
1345,0.168125,-1556.910472972973,2423970.2208529264,40007.27075686827,-33265.94154803052,-9910.159979991091,0.56,0.5133333333333333,5744116.987024724,5178032.103682104
1346,0.16825,-2087.910472972973,4359370.143150223,1740.8167990413822,-12617.762588752461,-28958.30154107217,0.5133333333333333,0.54,5482251.149279844,5177862.90057868
1347,0.168375,-2344.910472972973,5498605.126258331,42007.9867676307,-5296.852998722805,48882.69184032421,0.5533333333333333,0.58,5710214.469063506,5270616.436961626
1348,0.1685,-2569.910472972973,6604439.839096169,-13792.150881592219,653.3633895110337,32310.103749333237,0.52,0.5,5837342.944928947,6134869.709469787
1349,0.168625,-2747.910472972973,7551011.967474548,-25845.63163287711,-10556.64551788966,-15812.515150937037,0.5066666666666667,0.52,5321676.879702753,5477237.602877188
1350,0.16875,-2731.910472972973,7463334.8323394125,210299.03930850403,-27288.274087664082,-35592.436525396566,0.5666666666666667,0.5066666666666667,4744650.346630745,4878688.134942458
1351,0.168875,-2634.910472972973,6942753.200582656,-18687.47292975117,-26055.136834414236,-10942.599555967065,0.5266666666666666,0.5133333333333333,4816553.791076206,5246363.777833355
1352,0.169,-2795.910472972973,7817115.372879953,-7584.938730404153,-40250.15253669366,1770.3241023212006,0.5333333333333333,0.5133333333333333,5737941.231133617,6052851.792432031
1353,0.169125,-2715.910472972973,7376169.697204278,350467.3221983704,-35540.82318785155,26896.806011375294,0.6333333333333333,0.5133333333333333,4995175.701655291,5613886.9876057105
1354,0.16925,-2908.910472972973,8461760.139771845,22358.21230608538,-28020.977104654263,-21881.501324135243,0.5333333333333333,0.5133333333333333,5649320.745295323,5399740.959135126
1355,0.169375,-3503.910472972973,12277388.602609683,514267.63958572765,70413.75112976134,243281.425930099,0.6333333333333333,0.5466666666666666,5200630.102398564,5610746.703950259
1356,0.1695,-3777.910472972973,14272607.541798871,-14392.073599138686,27033.85818260619,-35329.36418520132,0.56,0.5666666666666667,5113550.941565413,5449544.468996514
1357,0.169625,-4887.910472972973,23891668.791798875,30677.02601698085,279062.83941100584,142031.3521306696,0.5466666666666666,0.6066666666666667,4822297.916782629,6304570.183925771
1358,0.16975,-5257.910472972973,27645622.541798875,136402.1133734715,86105.60873542074,144240.30371023415,0.5666666666666667,0.5666666666666667,5118075.812263974,5385483.196277033
1359,0.169875,-5048.910472972973,25491496.964096174,301911.14291108004,-18470.025298499095,83791.2989969459,0.58,0.5266666666666666,5292387.669311953,5893774.433121762
1360,0.17,-3744.910472972973,14024354.450582655,182900.77428743243,-14057.567529528771,69584.44057694587,0.62,0.5466666666666666,4963839.514525689,5471239.606109549
1361,0.170125,-462.91047297297297,214286.10598806155,-36304.954889784996,-11091.231760195738,970.2892256395264,0.5266666666666666,0.56,5451854.296108312,5130001.152398775
1362,0.17025,2707.089527027027,7328333.707339413,89459.83225348235,-37057.225103838,6901.076911180063,0.5533333333333333,0.5066666666666667,5096589.276235317,5616457.206557731
1363,0.170375,6811.089527027027,46390940.54517724,378657.9703836896,95777.47016416486,-231148.0311713874,0.6133333333333333,0.54,5266790.156843847,5002627.346987928
1364,0.1705,9031.089527027027,81560578.04517724,315528.69541745837,-34212.078725278225,-3931.7475847058467,0.6066666666666667,0.52,4776512.33042719,5138487.059300793
1365,0.170625,10126.089527027027,102537689.10936643,978101.578483998,6554.743178887708,-206141.95954228847,0.6733333333333333,0.5666666666666667,4954229.372811108,5320802.3941714
1366,0.17075,8532.089527027027,72796551.69720428,7103.7681569529805,-18585.734536905282,-23309.405919315435,0.5333333333333333,0.5466666666666666,5361960.0283273375,4689819.117756562
1367,0.170875,5733.089527027027,32868315.524906974,11836.412402886881,-29200.19537643609,14270.830193837734,0.5666666666666667,0.5066666666666667,5372083.273639963,5021126.814564562
1368,0.171,1227.089527027027,1505748.707339413,-33238.11381865013,-32129.9313493486,-230.29995119229667,0.5266666666666666,0.5066666666666667,4990021.976100239,5096698.372438376
1369,0.171125,-2650.910472972973,7027326.335717791,7723.928772528299,-30174.302371659523,14442.623629768646,0.54,0.54,5390876.015261312,5242732.245244471
1370,0.17125,-5917.910472972973,35021664.3661232,115331.22658527385,-11265.843913107085,-62654.0852873934,0.5666666666666667,0.52,5461197.960417037,5570417.080650789
1371,0.171375,-7285.910472972973,53084491.42017726,679164.6478562402,-33849.344874591974,-56504.62442093705,0.6733333333333333,0.5066666666666667,4317684.475326249,5753885.128139296
1372,0.1715,-6657.910472972973,44327771.8661232,298427.7859090543,-31183.204918064985,36037.183130609505,0.6,0.5266666666666666,6124286.731606772,5251683.039570158
1373,0.171625,-4758.910472972973,22647228.88977185,317499.994801611,-34246.12879919445,6635.161552846781,0.5666666666666667,0.5133333333333333,5105246.120016015,5155704.948361199
1374,0.17175,-1492.910472972973,2228781.680312386,3805.836540319589,-37055.3268069035,-2794.565625606689,0.5466666666666666,0.5066666666666667,5484281.376930457,5587318.241747281
1375,0.171875,1339.089527027027,1793160.7613934672,-34625.94018968223,-20621.75188387308,994.8084499788786,0.5133333333333333,0.5533333333333333,5207118.283714516,4776679.805387318
1376,0.172,3995.089527027027,15960740.328961035,261144.98861447745,-36539.05260813088,-26439.12047715327,0.6,0.52,6027887.1145184655,5828827.723710674
1377,0.172125,5186.089527027027,26895524.58233941,149749.48484717,-37424.742266423396,-26780.5643075587,0.58,0.5133333333333333,5829549.862911896,6184084.049143742
1378,0.17225,5523.089527027027,30504517.923555624,13977.535193170392,1835.6162533177412,-45563.113759855914,0.5466666666666666,0.5,5734943.676282113,5688968.224898777
1379,0.172375,4542.089527027027,20630577.271528598,122973.02213403728,32035.739876420754,96555.83941463343,0.5666666666666667,0.6,4812208.219129533,4213760.218640534
1380,0.1725,3335.089527027027,11122822.15328536,4455.436802487758,206575.75148516346,98673.2105305794,0.5466666666666666,0.5866666666666667,5318660.878889011,5604570.848680442
1381,0.172625,1533.089527027027,2350363.4978799536,47583.29330224593,-25480.881713306513,-30687.960530321456,0.5266666666666666,0.5533333333333333,4815609.322519886,5594843.089532065
1382,0.17275,181.08952702702703,32793.41679887236,11303.774774342197,-34261.51524111958,7117.321731945831,0.52,0.52,5233206.7009622045,5303724.818118434
1383,0.172875,-961.910472972973,925271.7580150886,-35450.337516273925,-30130.640217176177,-221.4505610271317,0.5066666666666667,0.5333333333333333,5318904.089793361,5334844.343828732
1384,0.173,-1701.910472972973,2896499.2580150883,-29265.058191072887,19775.15416410443,22403.17715068456,0.5266666666666666,0.54,5785549.725756446,5124338.4486861825
1385,0.173125,-1845.910472972973,3407385.4742313046,69567.74611468925,19136.623166009056,-71749.98122565178,0.5666666666666667,0.5533333333333333,5318092.523166901,4482358.348242839
1386,0.17325,-1733.910472972973,3006445.5282853586,-16390.195794374184,-33002.67255165832,-3986.514856357461,0.5266666666666666,0.5066666666666667,4805674.770296688,5102746.266028074
1387,0.173375,-1153.910472972973,1331509.37963671,-40106.418395287124,-37577.947239214955,-123.44817020130847,0.5,0.5133333333333333,6019480.6981363315,5734160.420783198
1388,0.1735,-413.91047297297297,171321.8796367102,15523.015463198863,-30672.01309612894,-9170.46732646256,0.56,0.5466666666666666,5523312.386998571,4841791.495806777
1389,0.173625,551.089527027027,303699.6667988723,-27920.101334098454,-32474.468594194113,8573.322215639535,0.5333333333333333,0.52,5915132.459831904,5828714.834232775
1390,0.17375,1388.089527027027,1926792.5350421157,108129.4766784475,-24107.736854064726,-41571.237598159256,0.5466666666666666,0.5333333333333333,5793445.783238278,5382571.731794445
1391,0.173875,2273.089527027027,5166935.997879954,-16354.91355270298,-33482.58571209727,1222.2848185674547,0.52,0.5066666666666667,4866855.951897355,5036314.891332658
1392,0.174,2547.089527027027,6487665.058690765,25836.942634611816,-38679.99373981964,6997.823382321208,0.5533333333333333,0.5133333333333333,5849885.085110943,5915291.210603623
1393,0.174125,2610.089527027027,6812567.33909617,-11573.699363483545,-4962.975221620209,-25742.150137153254,0.5466666666666666,0.5466666666666666,5109428.1073612925,5164298.671747581
1394,0.17425,2032.089527027027,4129387.845852927,17092.882385594425,-31105.644558097596,-14537.67648724338,0.5333333333333333,0.5266666666666666,5893406.5975041,5228108.74654352
1395,0.174375,1243.089527027027,1545271.5722042779,-31428.815139135062,-36597.00660114738,1173.2140177266224,0.5333333333333333,0.5133333333333333,5269234.623591897,5545361.065951437
1396,0.1745,310.08952702702703,96155.51477184532,-23494.385681308093,8139.235838721977,23868.47918928817,0.5066666666666667,0.56,5426777.407886321,5516324.217606162
1397,0.174625,-301.91047297297297,91149.93369076424,-27243.813694277396,49600.53966755084,27152.056447606523,0.5066666666666667,0.5533333333333333,5339588.6741200145,5798186.240849408
1398,0.17475,-671.910472972973,451463.6836907643,43129.825774795594,-29876.50412309551,-19348.34302165774,0.5533333333333333,0.5133333333333333,5128451.384389679,5207731.678567978
1399,0.174875,-446.91047297297297,199728.9708529264,-30502.079364420744,-17838.093805482556,-10057.814077798914,0.5133333333333333,0.5266666666666666,5465343.224965833,5233030.300723339
1400,0.175,84.08952702702703,7071.04855562911,-30575.119475914802,-31350.292657075803,6065.188264168053,0.5133333333333333,0.5466666666666666,5405659.80023048,5712678.934881239
1401,0.175125,889.089527027027,790480.1870691426,-35551.66619775405,-22098.982281206638,2937.6284829518513,0.5066666666666667,0.5533333333333333,5421246.819141508,5508906.093636
1402,0.17525,1629.089527027027,2653932.6870691427,86817.44419184014,-13331.249936355089,53425.01216970857,0.58,0.5133333333333333,5342880.917634796,5496473.687381238
1403,0.175375,2048.089527027027,4194670.710717792,127972.52314540456,91617.63385622605,-143308.18105922532,0.5666666666666667,0.58,5000861.727514565,5354463.799034603
1404,0.1755,2063.089527027027,4256338.396528603,215918.3557309901,46272.2431128619,-140967.81078177784,0.6,0.5,4611353.840019069,5143733.042025717
1405,0.175625,1597.089527027027,2550694.957339413,-28462.181847763113,56207.61598812646,-24459.319267768864,0.5066666666666667,0.5466666666666666,5253059.897778002,5252262.46850631
1406,0.17575,824.089527027027,679123.548555629,176003.44707118598,9955.818047561661,98767.1593917656,0.56,0.5533333333333333,4874229.945904097,5524634.980536957
1407,0.175875,-76.91047297297297,5915.220852926405,25061.607261554265,66196.60927411709,-77385.86906990102,0.56,0.58,5183156.361848865,5138379.076553651
1408,0.176,-735.910472972973,541564.2242313048,22496.025144951105,-35776.53580669188,6720.688317951821,0.54,0.54,5199280.7791546555,5485014.258269591
1409,0.176125,-1202.910472972973,1446993.6059880613,-34901.813088285526,-36466.440875498934,-1023.8914929640702,0.5333333333333333,0.52,5348677.74755456,5677962.226090656
1410,0.17625,-1122.910472972973,1260927.9303123858,83623.19507405807,19519.94194468363,84384.94377239629,0.5666666666666667,0.52,6083381.602937261,5673480.674910109
1411,0.176375,-848.910472972973,720648.9911231968,-39566.40531471999,-29950.496683588924,-4338.04902775386,0.5,0.5266666666666666,6247282.3309026165,5848292.937169016
1412,0.1765,-285.91047297297297,81744.79855562911,-32041.889602524545,-29583.096012115424,-7710.818287648778,0.52,0.5333333333333333,5948006.703325554,5609181.063272314
1413,0.176625,277.08952702702703,76778.60598806155,-36493.514746124565,-29867.1098026106,-2437.2885639100086,0.52,0.5133333333333333,5557685.631338527,6077735.308288038
1414,0.17675,744.089527027027,553669.2242313047,-25488.948121812336,-10602.563074876185,-15187.116935666772,0.52,0.54,5361497.151583582,4964291.475411651
1415,0.176875,969.089527027027,939134.5113934668,-18985.295641311714,-1250.8737354360492,25313.23840636025,0.5333333333333333,0.54,5483464.496576053,5657625.4246758185
1416,0.177,1002.089527027027,1004183.4201772506,75223.54282528248,-36103.15280717558,13496.376151074972,0.5733333333333334,0.5066666666666667,5649809.057645494,5657505.7209097175
1417,0.177125,776.089527027027,602314.9539610344,137356.6399331185,41098.37404109214,-117103.45489809923,0.6,0.5666666666666667,4840327.921830453,5961857.87779118
1418,0.17725,390.08952702702703,152169.83909616966,30348.124818389624,-35377.14198753715,2258.7140387776817,0.56,0.52,5440936.680774014,5318058.185936925
1419,0.177375,-59.91047297297297,3589.2647718453245,31263.187491646782,-33038.62365375034,17906.150679888786,0.5533333333333333,0.54,5035948.356555714,5697579.035666204
1420,0.1775,-606.910472972973,368340.3222042778,72090.02391370971,-39444.64264501339,-5491.974891477603,0.5666666666666667,0.5333333333333333,4870376.8987282375,5959966.315526836
