subject,block_type,metric,k,neighbour_consistency,null_mean,null_std,p_perm,label_neighbour_consistency,accuracy
4062026001,full_sentence,envelope_corr,10,0.5084061869535978,0.5006429051782112,0.01591260151866597,0.313373253493014,0.5195681511470985,0.4866666666666667
4142026001,full_sentence,envelope_corr,10,0.5188425302826379,0.5212005383580081,0.016293641917272454,0.5608782435129741,0.5098039215686274,0.52
4142026002,full_sentence,envelope_corr,10,0.49630127774041694,0.4976476126429052,0.015769655360344245,0.5389221556886228,0.5087837837837837,0.5333333333333333
4182026001,full_sentence,envelope_corr,10,0.5233581584292485,0.5152552471225457,0.01574917688369931,0.31736526946107785,0.5168918918918919,0.52
4182026002,full_sentence,envelope_corr,10,0.4989912575655683,0.5015911230665769,0.015426513119505764,0.5708582834331337,0.5037086985839514,0.5133333333333333
4192026001,full_sentence,envelope_corr,10,0.5013495276653172,0.505055330634278,0.016136055964297315,0.5868263473053892,0.506423258958756,0.5733333333333334
4192026002,full_sentence,envelope_corr,10,0.5177971793149765,0.5039758226997986,0.015094291393692293,0.18762475049900199,0.527063599458728,0.4666666666666667
2242025001,full_sentence,log_spectrum_corr,10,0.47435897435897434,0.49842240215924427,0.017280328351170264,0.9241516966067864,0.4955872369314325,0.47333333333333333
2262025001,full_sentence,log_spectrum_corr,10,0.5232323232323233,0.49726464646464646,0.016646134426240973,0.05389221556886228,0.5114709851551957,0.5266666666666666
3032025001,full_sentence,log_spectrum_corr,10,0.5122282608695652,0.5105394021739131,0.015983739251877176,0.4630738522954092,0.5084175084175084,0.52
3032025002,full_sentence,log_spectrum_corr,10,0.5027063599458728,0.4967198917456021,0.016339121405091642,0.3652694610778443,0.5111411208642809,0.5066666666666667
3062025001,full_sentence,log_spectrum_corr,10,0.4875252865812542,0.5000202292650034,0.016716727988824925,0.7864271457085829,0.5003380662609872,0.5466666666666666
3062025002,full_sentence,log_spectrum_corr,10,0.629130141604855,0.6522764666217128,0.014389120483995783,0.9421157684630739,0.644878706199461,0.5466666666666666
3102025001,full_sentence,log_spectrum_corr,10,0.47471341874578554,0.4960997977073499,0.015896984043955467,0.9121756487025948,0.5165652467883706,0.5466666666666666
3102025002,full_sentence,log_spectrum_corr,10,0.45503718728870857,0.4965733603786342,0.0163715319411845,0.9920159680638723,0.5016880486158002,0.5333333333333333
3132025001,full_sentence,log_spectrum_corr,10,0.5164761264290518,0.4986213853396099,0.01687069239693309,0.15568862275449102,0.49966239027683995,0.47333333333333333
3132026002,full_sentence,log_spectrum_corr,10,0.4986468200270636,0.5009594046008119,0.015815531913673547,0.5688622754491018,0.5040431266846361,0.4866666666666667
3172026001,full_sentence,log_spectrum_corr,10,0.5338753387533876,0.5307710027100271,0.016015596341234013,0.4251497005988024,0.515274949083503,0.5133333333333333
3192026001,full_sentence,log_spectrum_corr,10,0.5206779661016949,0.511882033898305,0.01664499046771159,0.3153692614770459,0.5053981106612686,0.5333333333333333
3202026001,full_sentence,log_spectrum_corr,10,0.4935940660822657,0.4993068105192178,0.01656722347708721,0.6407185628742516,0.49661246612466126,0.54
3202026002,full_sentence,log_spectrum_corr,10,0.4962862930452397,0.4999743416610398,0.01570846279991192,0.5788423153692615,0.5074424898511503,0.56
3292026001,full_sentence,log_spectrum_corr,10,0.4983096686950642,0.5048059499661933,0.01600036343424624,0.654690618762475,0.50033760972316,0.44
4032026001,full_sentence,log_spectrum_corr,10,0.5006720430107527,0.49926881720430105,0.01663064438785316,0.49101796407185627,0.5013531799729364,0.4666666666666667
